1.33368765324305	1.6475882710519534e-05
1.33403076817635	2.082800961550876e-05
1.33437405969996	1.8744350765963288e-05
1.33471752795023	1.9008971644088496e-05
1.33506117306368	2.151509630712609e-05
1.33540499517693	1.776253145476889e-05
1.33574899442678	2.25791082466088e-05
1.33609317095016	2.8307522767805124e-05
1.33643752488413	2.915180831761703e-05
1.3367820563659	2.6602409784009243e-05
1.33712676553282	2.1934661963671453e-05
1.33747165252238	1.8332384187689725e-05
1.33781671747222	1.1785057236447393e-05
1.33816196052011	1.730897525177707e-05
1.33850738180396	2.0110056457398834e-05
1.33885298146185	1.865552056327999e-05
1.33919875963197	2.488448428910712e-05
1.33954471645266	2.7375005389487913e-05
1.33989085206243	2.2749635194332003e-05
1.34023716659989	1.5822875655723938e-05
1.34058366020383	1.3935943477363313e-05
1.34093033301316	1.6391827373488863e-05
1.34127718516694	1.4206809497052193e-05
1.34162421680439	2.081622455329343e-05
1.34197142806485	2.3802004876240718e-05
1.34231881908782	3.0245932041243673e-05
1.34266639001294	3.4535021614119085e-05
1.34301414097999	3.1484449615443155e-05
1.3433620721289	2.931143331012837e-05
1.34371018359975	2.283289539240965e-05
1.34405847553275	2.186845904209142e-05
1.34440694806827	1.9684924676630326e-05
1.34475560134681	1.670762559855483e-05
1.34510443550905	1.7326702166308245e-05
1.34545345069577	1.629699152896268e-05
1.34580264704792	2.788943154983787e-05
1.34615202470661	3.127821168620649e-05
1.34650158381306	2.8382854878103467e-05
1.34685132450868	2.7834563697984546e-05
1.34720124693499	3.122883689052304e-05
1.34755135123367	2.8061506944900047e-05
1.34790163754656	2.140761912120989e-05
1.34825210601563	1.722007544476428e-05
1.34860275678301	2.1635032881211997e-05
1.34895358999096	2.2977754912491314e-05
1.34930460578192	2.027604005792873e-05
1.34965580429844	2.7293009605081163e-05
1.35000718568325	3.463531162181901e-05
1.35035875007921	3.459040057501827e-05
1.35071049762933	3.544725952477166e-05
1.35106242847678	3.185049610280969e-05
1.35141454276488	2.3110365448817774e-05
1.35176684063708	1.4087381175882378e-05
1.35211932223699	1.4456620284582566e-05
1.35247198770839	1.5874621250535293e-05
1.35282483719517	1.7834036133885674e-05
1.35317787084141	1.958028007336753e-05
1.35353108879132	1.3765037887934444e-05
1.35388449118925	8.617427317793618e-06
1.35423807817973	1.1471227341035807e-05
1.35459184990741	1.4102090359055805e-05
1.35494580651712	1.6820235389449975e-05
1.35529994815381	2.8689187603753024e-05
1.35565427496262	2.950207812019626e-05
1.35600878525005	2.348070146210101e-05
1.35636348283809	1.9285294771485205e-05
1.3567183660345	1.6903214873773228e-05
1.35707343498502	1.948340377981374e-05
1.35742868983552	2.2744906986939686e-05
1.35778413073205	2.1296153123156825e-05
1.35813975782078	1.979540075568105e-05
1.35849557124806	1.6591316682818926e-05
1.35885157116038	1.168282928017198e-05
1.35920775770437	2.074454975018599e-05
1.35956413102686	2.7729575014517475e-05
1.35992069127478	2.133495064397208e-05
1.36027743859524	1.5815995287030804e-05
1.36063437313552	1.909100411191321e-05
1.36099149504302	2.466763273870924e-05
1.36134880446532	2.6256502624908186e-05
1.36170630155014	2.1253971968359877e-05
1.36206398644537	2.106707762537971e-05
1.36242185929905	2.803498309996243e-05
1.36277992025936	3.842769940554634e-05
1.36313816947466	4.093447416630909e-05
1.36349660709345	3.201256112351318e-05
1.3638552332644	2.0407388774212716e-05
1.36421404813631	1.5762821210983688e-05
1.36457305185817	1.317811615180058e-05
1.36493224457911	1.5029298628212053e-05
1.36529162644842	2.0038767377285024e-05
1.36565119761553	2.4802236310958083e-05
1.36601095823006	2.9543001609652036e-05
1.36637090844177	3.116845835880077e-05
1.36673104840057	2.5698687406653738e-05
1.36709137825654	2.0243771718732994e-05
1.36745189815991	1.613681904540894e-05
1.36781260826109	1.6819336902878265e-05
1.36817350871061	2.0753918060297247e-05
1.3685345996592	2.110283888322831e-05
1.36889588125772	2.611030682781606e-05
1.36925735365721	2.7589618724546352e-05
1.36961901700885	2.5288493784583296e-05
1.36998087146398	1.870214624662113e-05
1.37034291717414	3.226141192438025e-05
1.37070515429097	3.0053579876248586e-05
1.37106758296631	2.1212142350392764e-05
1.37143020335215	1.6358328327404067e-05
1.37179301560064	2.047308454203303e-05
1.37215601986409	2.1171213123507396e-05
1.37251921629499	1.8056397950440194e-05
1.37288260504595	1.2415141390635049e-05
1.37324618626979	9.342905969523026e-06
1.37360996011945	1.1684236843804734e-05
1.37397392674806	1.1962522594708649e-05
1.3743380863089	1.4616206581875996e-05
1.37470243895541	2.0057690843164716e-05
1.37506698484122	1.592546884852527e-05
1.37543172412008	1.2694900461288557e-05
1.37579665694593	2.0513150939608077e-05
1.37616178347286	2.445792297922261e-05
1.37652710385515	1.8259861267791636e-05
1.37689261824722	1.851565971817476e-05
1.37725832680365	2.958075303936888e-05
1.3776242296792	3.616533681241789e-05
1.37799032702878	3.590463740506228e-05
1.37835661900749	2.8417087765438396e-05
1.37872310577057	1.8052851805848962e-05
1.37908978747342	1.692031696619588e-05
1.37945666427164	1.3568367391173083e-05
1.37982373632096	1.5091017997792049e-05
1.38019100377729	1.9421672533523994e-05
1.38055846679672	2.2112720075248334e-05
1.38092612553547	1.9397178149413784e-05
1.38129398014997	1.9292258406407272e-05
1.38166203079678	2.01422301415157e-05
1.38203027763265	1.4232145033923509e-05
1.38239872081449	1.4164665702814352e-05
1.38276735858732	1.4993422497891196e-05
1.38313619493147	1.697845990976845e-05
1.38350522809332	1.5579518018649885e-05
1.38387445823045	1.4421264940845367e-05
1.38424388550061	1.431396659368459e-05
1.38461351006171	9.935114145117878e-06
1.38498333207184	1.1717714272337469e-05
1.38535335168927	9.433642764096667e-06
1.3857235690724	8.06064727316452e-06
1.38609398437983	9.80059479280079e-06
1.38646459777033	1.1903139756051083e-05
1.38683540940283	1.4668086140237752e-05
1.38720641943643	1.965132363016236e-05
1.3875776280304	1.577143203439371e-05
1.38794903534419	1.4712153519762025e-05
1.38832064153742	1.6926930952318205e-05
1.38869244676986	1.7182417233035762e-05
1.38906445120147	1.4038930055588181e-05
1.38943665499239	1.3889054762191213e-05
1.38980905830291	1.2526311264175728e-05
1.3901816612935	1.6717017730657277e-05
1.39055446412481	1.2769702127535133e-05
1.39092746695765	8.619438881585718e-06
1.39130066995301	1.3932242892802019e-05
1.39167407327206	1.4597347636675125e-05
1.39204767707612	1.621631568920118e-05
1.39242148152671	1.4688168337949163e-05
1.3927954867855	1.82931219746222e-05
1.39316969301436	2.221162922802485e-05
1.39354410037531	2.8193045231690446e-05
1.39391870903055	3.1779092826825736e-05
1.39429351914246	2.6911106988624737e-05
1.3946685308736	1.7393044369574937e-05
1.39504374438669	1.5109646983938333e-05
1.39541915984464	1.9423424627119945e-05
1.39579477741051	2.6460962592692022e-05
1.39617059724758	2.768035987619269e-05
1.39654661951925	2.3447997112859512e-05
1.39692284438915	2.242867291802606e-05
1.39729927202105	2.1896124239037083e-05
1.39767590257891	1.9289209161426817e-05
1.39805273622687	1.462620694991908e-05
1.39842977312924	1.2159980633594872e-05
1.39880701345051	1.4260564835754446e-05
1.39918445735534	1.453662273155743e-05
1.39956210500858	1.8311630015430902e-05
1.39993995657526	2.6063150045025227e-05
1.40031801222058	2.531480434777633e-05
1.4006962721099	1.742209741191727e-05
1.4010747364088	1.340813665482811e-05
1.40145340528302	1.5844954549730108e-05
1.40183227889846	1.9931276538193108e-05
1.40221135742122	1.8892244526998305e-05
1.40259064101759	1.2625120539715965e-05
1.402970129854	1.3822350018363512e-05
1.40334982409712	1.6649502765921983e-05
1.40372972391374	1.9642501530725505e-05
1.40410982947086	1.4628536630148637e-05
1.40449014093567	1.0498497402780236e-05
1.40487065847552	1.1050706469426692e-05
1.40525138225796	1.4421883033665741e-05
1.4056323124507	1.9398127228210717e-05
1.40601344922165	2.197557238660187e-05
1.4063947927389	2.295317421128033e-05
1.40677634317071	2.519670738876239e-05
1.40715810068554	2.3694719926889734e-05
1.40754006545202	1.8039969131170393e-05
1.40792223763897	1.6148902209222565e-05
1.40830461741539	1.987232302496076e-05
1.40868720495046	1.733701243184642e-05
1.40907000041356	1.2288714298159705e-05
1.40945300397423	1.6225732035160036e-05
1.40983621580222	1.9397116871859708e-05
1.41021963606744	1.492360889956109e-05
1.4106032629502	1.0443419707645025e-05
1.41098710059931	1.788038032167414e-05
1.41137114719652	1.7495618525636536e-05
1.41175540291251	1.5626346023978858e-05
1.41213986791812	2.4015756301832026e-05
1.41252454238439	2.8549589123788233e-05
1.41290942648253	2.414642481946805e-05
1.41329452038395	1.6862223204095e-05
1.41367982426026	1.7592517891954558e-05
1.41406533828322	1.3006217274547323e-05
1.41445106262482	9.764543534519393e-06
1.4148369974572	1.6428367252572167e-05
1.41522314295272	1.9936757452742083e-05
1.4156094992839	2.0249161083789088e-05
1.41599606662347	1.9616940940435743e-05
1.41638284514434	1.9356051331120566e-05
1.4167698350196	1.9431597337121485e-05
1.41715703642256	1.7602244701706457e-05
1.41754444952667	1.6376463901554913e-05
1.41793207450562	1.5546440129261873e-05
1.41831991153326	1.4663010685823056e-05
1.41870796078364	1.4412617124082046e-05
1.41909622243099	1.7832160506710263e-05
1.41948469664975	1.9141602617888362e-05
1.41987338361454	1.840335322706494e-05
1.42026228350017	1.787192963406237e-05
1.42065139648164	2.0447867542100982e-05
1.42104072273415	2.2487035869589613e-05
1.42143026243308	1.7524829386107915e-05
1.42182001575402	1.7502228437771885e-05
1.42220998287274	2.1700841828399946e-05
1.4226001639652	2.2645181879470405e-05
1.42299055920756	1.5629058723589602e-05
