27.1485741283808,0.68653
27.0071752933391,0.64561
26.8672417313175,0.45037
26.7287507834531,0.40551
26.5916802556801,0.52008
26.4560084068729,0.65463
26.3217139373502,0.55401
26.1887759777272,0.67415
26.0571740781043,0.83106
25.9268881975801,0.89251
25.7978986940768,0.77466
25.670186314469,0.70283
25.5437321850029,0.71853
25.4185178019987,0.74223
25.2945250228239,0.69025
25.17173605713,0.65198
25.0501334583435,0.72518
24.9297001154021,0.8167
24.8104192447277,0.91705
24.6922743824296,0.87894
24.5752493767287,0.81872
24.4593283805965,0.83722
24.3444958446015,0.81624
24.2307365099554,0.84025
24.1180354017547,0.8721
24.0063778224088,0.87141
23.8957493452505,0.83903
23.786135808322,0.85484
23.6775233083315,0.85377
23.5698981947744,0.88331
23.463247064214,0.91676
23.3575567547169,0.86784
23.2528143404385,0.80624
23.1490071263524,0.78
23.046122643122,0.81319
22.9441486421068,0.84135
22.8430730905013,0.83841
22.7428841666019,0.8496
22.6435702551978,0.88436
22.5451199430817,0.88184
22.4475220146777,0.83974
22.3507654477818,0.81836
22.2548394094126,0.80903
22.1597332517678,0.78945
22.0654365082841,0.78343
21.9719388897979,0.80761
21.8792302808022,0.84799
21.7873007357985,0.84827
21.6961404757404,0.81924
21.6057398845653,0.81337
21.5160895058135,0.84079
21.4271800393304,0.84907
21.3390023380505,0.80431
21.2515474048599,0.78168
21.1648063895365,0.80757
21.0787705857645,0.81627
20.9934314282207,0.78849
20.9087804897326,0.76397
20.8248094785037,0.76643
20.7415102354064,0.77581
20.6588747313391,0.78424
20.5768950646461,0.79075
20.4955634585993,0.78642
20.4148722589385,0.7761
20.3348139314705,0.78494
20.2553810597239,0.81078
20.1765663426586,0.82414
20.0983625924291,0.81804
20.0207627321991,0.81178
19.9437601917601,0.81033
19.8673473113896,0.80955
19.7915177354957,0.80305
19.7162648104145,0.78863
19.6415819832954,0.78405
19.5674628001986,0.80312
19.4939009042363,0.81667
19.4208900337547,0.79069
19.3484240205576,0.77289
19.2764967881694,0.78868
19.2051023501361,0.81265
19.1342348083647,0.83122
19.0638883514991,0.83078
18.9940572533309,0.81324
18.9247358712464,0.80238
18.855918644706,0.80353
18.7876000937576,0.80876
18.7197748175823,0.81849
18.6524374930706,0.82849
18.58558287343,0.81959
18.5192057868222,0.80438
18.4533011350293,0.8116
18.3878638921489,0.82037
18.3228891033156,0.7992
18.2583718834511,0.77747
18.1943074160397,0.78571
18.1306909519294,0.80571
18.0675178081586,0.81299
18.0047833668066,0.80987
17.9424830738689,0.81825
17.8806124381545,0.85076
17.8191670302074,0.87572
17.7581424812486,0.87157
17.6975344821416,0.84949
17.6373387823774,0.84411
17.5775511890809,0.8592
17.5181675660377,0.87902
17.4591838327399,0.89185
17.4005959634515,0.89714
17.3423999862926,0.89726
17.2845919823415,0.89217
17.2271680847555,0.90203
17.170124477908,0.92325
17.1134573965441,0.93828
17.0571631249514,0.93677
17.0012379961484,0.92828
16.9456783910878,0.94076
16.8904807378762,0.9664
16.8356415110083,0.98164
16.7811572306164,0.98191
16.7270244617344,0.96871
16.6732398135758,0.95931
16.6197999388258,0.94985
16.5667015329467,0.95283
16.5139413334968,0.96507
16.4615161194623,0.97291
16.4094227106016,0.97994
16.3576579668027,0.9874
16.3062187874513,0.98578
16.2551021108128,0.97929
16.204304913424,0.95694
16.1538242094973,0.94917
16.1036570503357,0.96236
16.0538005237585,0.97365
16.0042517535379,0.97584
15.9550078988458,0.97719
15.9060661537109,0.98214
15.8574237464857,0.97623
15.8090779393234,0.97816
15.7610260276638,0.97006
15.7132653397296,0.96757
15.6657932360306,0.96427
15.6186071088777,0.96319
15.5717043819056,0.96392
15.5250825096035,0.96246
15.4787392164461,0.96338
15.4326715366519,0.96397
15.386877255572,0.96291
15.3413539465902,0.96302
15.2960992117232,0.96216
15.2511106811992,0.96683
15.2063860130445,0.97311
